cliente_id,edad,genero,saldo_promedio,gasto_mensual,num_transacciones,historial_crediticio,riesgo_churn
62255,27,F,42291.8,5771.96,16,bueno,0
62256,70,M,48153.96,13164.97,15,bueno,0
62257,46,M,50520.38,12270.15,17,bueno,0
62258,52,F,76038.77,4183.64,15,bueno,0
62259,42,M,6056.45,11609.64,17,malo,0
62260,59,M,38790.05,15063.55,15,bueno,0
62261,74,M,63477.95,13765.92,16,bueno,0
62262,41,F,63518.77,15367.52,14,bueno,0
62263,30,M,30309.15,15229.6,8,bueno,0
62264,38,F,60914.53,10962.06,10,bueno,0
62265,59,M,15381.41,14140.38,10,bueno,0
62266,60,F,65693.64,18983.48,14,bueno,0
62267,56,F,38404.66,8799.05,12,bueno,0
62268,51,M,79613.68,3089.18,19,bueno,0
62269,36,F,70158.18,6470.4,9,bueno,0
62270,45,M,67508.18,6123.89,12,bueno,0
62271,44,M,65085.55,15512.55,21,malo,0
62272,67,M,27859.17,9347.61,17,bueno,0
62273,43,F,46441.61,18296.57,15,bueno,0
62274,28,M,60499.34,9231.15,14,bueno,0
62275,66,F,37468.41,6062.27,19,bueno,0
62276,52,M,46714.99,9007.19,18,bueno,0
62277,37,F,8551.96,13842.52,19,malo,0
62278,29,M,48230.67,18430.25,9,bueno,0
62279,74,M,33819.82,9102.33,24,bueno,0
62280,45,M,44586.75,9203.22,21,bueno,0
62281,19,M,73707.0,16124.99,24,bueno,0
62282,74,F,80494.22,17810.81,18,bueno,0
62283,18,M,7180.94,11721.86,14,bueno,0
62284,26,F,27884.02,24394.75,7,bueno,0
62285,39,M,66189.6,10418.74,11,bueno,0
62286,73,F,38285.52,10962.13,15,malo,0
62287,68,M,49290.41,-3104.89,18,bueno,0
62288,57,M,43434.23,9342.11,11,bueno,0
62289,44,M,61450.07,14773.74,14,malo,0
62290,26,F,19798.75,15464.11,20,bueno,0
62291,24,M,76652.84,12356.41,18,malo,0
62292,53,M,36900.51,20010.66,15,bueno,0
62293,71,M,35989.14,14743.54,16,bueno,0
62294,65,F,29967.91,12127.44,18,bueno,0
62295,55,F,73951.95,16593.95,14,bueno,0
62296,67,M,19555.6,6013.95,11,malo,1
62297,19,F,66643.72,6452.06,15,bueno,0
62298,60,F,53839.38,11912.01,12,bueno,0
62299,22,M,48397.67,8352.24,15,bueno,0
62300,34,F,42482.76,9979.03,19,bueno,0
62301,54,F,46562.66,21177.73,20,bueno,0
62302,52,M,48615.94,12186.5,11,bueno,0
62303,68,F,70023.39,9362.21,18,malo,0
62304,25,M,56809.89,11493.75,14,bueno,0
62305,60,M,56864.94,4703.82,16,malo,1
62306,20,M,57867.44,5251.62,19,malo,1
62307,20,F,43697.24,12584.17,12,bueno,0
62308,18,M,49196.57,8262.76,8,bueno,0
62309,41,F,64551.32,7759.1,28,bueno,0
62310,62,F,53780.67,3437.84,13,malo,1
62311,47,F,80472.77,14242.06,9,bueno,0
62312,59,M,62590.94,6363.96,17,bueno,0
62313,43,F,21181.35,7027.9,10,bueno,0
62314,55,M,81002.53,16874.24,10,bueno,0
62315,60,F,73093.09,23732.57,12,malo,0
62316,57,M,24489.8,17171.83,15,malo,0
62317,68,M,78194.88,14400.95,17,bueno,0
62318,60,F,56918.26,9836.96,11,bueno,0
62319,55,F,20039.95,10855.73,12,bueno,0
62320,61,F,62250.1,1793.99,13,bueno,0
62321,67,M,45615.23,819.84,19,malo,1
62322,20,F,38180.87,14260.83,18,bueno,0
62323,30,M,30318.93,14333.16,16,bueno,0
62324,53,F,53173.52,1851.57,20,bueno,0
62325,58,F,68459.87,12299.44,21,bueno,0
62326,65,M,68441.39,6417.91,9,bueno,0
62327,29,F,50276.07,11422.37,13,bueno,0
62328,37,M,49775.3,13527.88,19,bueno,0
62329,56,F,61578.47,13740.41,18,bueno,0
62330,61,M,71830.01,4945.89,10,bueno,0
62331,25,F,40192.87,6746.16,12,bueno,0
62332,70,M,26493.87,10793.01,15,malo,0
62333,64,F,39705.14,13342.62,19,bueno,0
62334,19,M,8407.66,8527.96,12,bueno,0
62335,28,F,31319.52,15923.42,15,bueno,0
62336,73,M,67490.39,15375.73,11,malo,0
62337,38,F,43864.1,5088.13,13,malo,1
62338,54,M,65479.02,4703.87,19,bueno,0
62339,72,F,73104.0,5836.22,22,bueno,0
62340,23,M,59409.03,16684.31,11,bueno,0
62341,36,M,84679.14,4530.34,14,bueno,0
62342,47,M,78758.24,12931.53,23,bueno,0
62343,63,F,75191.63,25937.29,20,bueno,0
62344,56,F,64111.31,-30.4,14,bueno,0
62345,61,F,77579.02,11335.31,10,malo,0
62346,66,F,49670.26,8378.89,18,bueno,0
62347,53,F,81829.38,10065.67,12,bueno,0
62348,37,M,61573.43,10412.83,16,bueno,0
62349,71,F,40308.19,2183.61,17,bueno,0
62350,71,M,47003.03,11826.74,9,malo,0
62351,27,F,32264.87,5647.12,18,bueno,0
62352,41,F,48060.64,4679.2,16,bueno,0
62353,50,F,37546.31,19509.39,11,bueno,0
62354,46,F,50963.46,5715.4,13,bueno,0
62355,72,M,74572.0,16508.39,9,bueno,0
62356,47,M,34484.51,14387.58,13,bueno,0
62357,53,F,57761.54,19411.25,12,bueno,0
62358,62,M,33216.65,9116.56,14,bueno,0
62359,23,F,52094.64,23157.81,13,bueno,0
62360,64,F,21517.82,18073.19,17,bueno,0
62361,31,M,17451.2,15693.93,17,bueno,0
62362,74,M,67936.05,13784.68,17,bueno,0
62363,20,M,31030.44,14027.7,20,malo,0
62364,41,M,66273.65,9013.38,14,bueno,0
62365,36,F,79844.33,199.47,17,malo,1
62366,55,M,25698.44,15389.34,13,malo,0
62367,51,F,62066.41,8408.01,12,malo,0
62368,26,M,30339.22,19732.18,16,bueno,0
62369,47,M,75451.2,5120.31,19,bueno,0
62370,49,M,65739.03,10675.81,17,bueno,0
62371,30,F,55187.94,13357.77,16,bueno,0
62372,35,F,86388.46,15072.66,15,bueno,0
62373,61,M,68357.74,4189.04,19,bueno,0
62374,70,M,50694.61,13826.15,20,bueno,0
62375,39,M,65446.93,12039.9,10,bueno,0
62376,21,M,59721.84,6380.15,15,bueno,0
62377,40,F,43503.93,5412.23,26,bueno,0
62378,24,F,63671.62,6762.24,13,bueno,0
62379,61,M,75977.81,15051.36,11,bueno,0
62380,72,F,41372.53,3778.88,26,bueno,0
62381,28,F,76757.54,24005.37,18,bueno,0
62382,56,F,54386.22,5660.13,16,malo,1
62383,59,F,3625.7,18803.19,18,bueno,0
62384,58,M,31907.07,10346.03,16,bueno,0
62385,51,F,59306.18,9146.23,14,bueno,0
62386,22,F,61194.0,12507.64,13,bueno,0
62387,59,F,63749.71,2309.14,10,bueno,0
62388,42,F,45476.49,10014.83,19,bueno,0
62389,45,F,96326.18,14200.76,14,bueno,0
62390,31,M,72970.33,22363.67,21,bueno,0
62391,44,M,65711.39,10187.23,15,bueno,0
62392,33,M,49172.23,15425.27,13,malo,0
62393,44,F,15519.54,12496.9,18,bueno,0
62394,19,M,86579.99,10499.91,14,malo,0
62395,36,M,40690.36,20998.95,10,bueno,0
62396,40,M,55571.95,13855.57,13,bueno,0
62397,58,M,73337.69,16806.2,17,bueno,0
62398,31,M,55693.48,15551.44,14,malo,0
62399,64,F,68179.89,4828.2,8,bueno,0
62400,68,F,25782.27,14848.57,14,bueno,0
62401,43,F,38851.51,9068.35,15,bueno,0
62402,25,F,61852.7,13602.32,20,bueno,0
62403,44,M,50832.69,17686.8,17,bueno,0
62404,64,M,53599.45,11872.36,13,bueno,0
62405,57,M,26970.66,8323.34,13,bueno,0
62406,45,M,72928.64,12133.52,13,bueno,0
62407,21,F,57016.8,14083.37,16,bueno,0
62408,55,F,62387.98,13968.76,7,bueno,0
62409,28,F,42637.11,14871.68,17,bueno,0
62410,61,F,68910.42,15813.1,19,malo,0
62411,41,F,29336.8,10286.46,16,malo,0
62412,45,F,57561.03,8189.62,20,bueno,0
62413,58,M,36725.83,6490.46,11,bueno,0
62414,35,M,24321.38,1407.51,18,bueno,0
62415,66,M,31404.81,4686.3,12,bueno,0
62416,38,M,55326.57,7159.22,16,bueno,0
62417,43,M,68797.58,10674.12,17,bueno,0
62418,20,F,23510.99,5901.9,10,bueno,0
62419,30,M,113048.35,7161.33,12,bueno,0
62420,55,F,48029.49,19968.59,9,bueno,0
62421,45,F,48281.72,20105.08,17,bueno,0
62422,31,F,38422.32,4844.13,16,bueno,0
62423,18,F,34554.96,10331.76,16,bueno,0
62424,45,M,34420.4,15799.59,16,bueno,0
62425,53,F,80145.54,20707.6,15,bueno,0
62426,71,F,55675.41,16770.08,15,bueno,0
62427,67,F,31685.11,9229.19,13,malo,0
62428,28,F,64099.72,7589.2,6,bueno,0
62429,60,F,65953.22,14746.39,21,bueno,0
62430,57,F,79457.62,14298.99,11,bueno,0
62431,21,F,12289.41,4809.12,18,bueno,0
62432,51,F,67640.77,7724.1,7,malo,1
62433,18,M,81056.48,10597.79,18,bueno,0
62434,73,M,38709.5,14380.99,8,bueno,0
62435,27,M,103803.17,13029.43,11,bueno,0
62436,34,F,59246.57,9532.23,13,malo,0
62437,24,F,31785.61,8700.95,12,bueno,0
62438,56,M,48592.83,11759.47,16,bueno,0
62439,30,M,55441.68,15511.4,21,bueno,0
62440,39,M,66661.51,5138.21,11,bueno,0
62441,73,F,10609.15,13008.52,16,bueno,0
62442,18,M,64055.95,10855.61,5,bueno,0
62443,45,F,63531.94,14715.7,16,bueno,0
62444,50,F,34474.55,9270.67,19,bueno,0
62445,30,F,72704.59,4333.77,10,bueno,0
62446,18,F,41923.25,8459.67,13,bueno,0
62447,55,F,41397.36,10589.49,22,bueno,0
62448,72,M,70607.33,9460.52,14,bueno,0
62449,42,F,40681.26,14622.23,15,bueno,0
62450,59,M,60400.22,7860.83,20,bueno,0
62451,38,F,50221.68,10662.95,20,bueno,0
62452,50,M,65272.08,15083.79,15,bueno,0
62453,74,M,50088.9,13785.36,19,bueno,0
62454,54,M,35058.96,13028.42,23,bueno,0
62455,71,F,24821.75,12341.07,14,bueno,0
62456,74,F,49931.06,13383.51,11,bueno,0
62457,51,M,53263.57,9693.38,15,bueno,0
62458,20,F,68396.43,19451.38,17,bueno,0
62459,47,M,64601.29,11981.35,16,malo,0
62460,72,F,50830.18,10243.51,12,bueno,0
62461,20,M,39739.93,22436.64,14,bueno,0
62462,35,M,28999.08,8846.5,14,malo,0
62463,40,M,41269.1,8640.63,15,malo,0
62464,25,M,63194.94,16679.31,15,bueno,0
62465,26,M,74298.49,4493.72,22,bueno,0
62466,19,F,9275.33,4639.56,17,bueno,0
62467,19,M,39234.59,6959.24,16,bueno,0
62468,44,M,26674.49,9241.86,8,bueno,0
62469,65,F,67378.55,10128.17,16,bueno,0
62470,56,M,53866.92,15008.21,21,bueno,0
62471,53,F,45120.55,1949.27,12,bueno,0
62472,22,M,16191.77,4530.96,9,bueno,0
62473,18,M,49179.45,5612.18,16,bueno,0
62474,39,M,19991.96,16898.16,17,bueno,0
62475,27,F,62668.5,20102.63,20,bueno,0
62476,62,F,46209.47,9245.95,18,bueno,0
62477,41,F,59550.1,24515.6,13,bueno,0
62478,32,M,98866.34,14831.45,19,bueno,0
62479,50,M,34017.84,6780.98,18,malo,1
62480,67,F,47901.58,8519.99,14,bueno,0
62481,40,M,22920.76,20147.81,13,malo,0
62482,31,M,51632.89,7550.4,14,malo,1
62483,35,M,26200.57,8993.71,11,bueno,0
62484,42,M,25927.21,16167.86,16,bueno,0
62485,39,F,49059.04,10702.2,15,bueno,0
62486,61,F,54114.93,18314.46,10,bueno,0
62487,61,M,8544.37,9425.67,13,bueno,0
62488,54,F,26867.87,11340.8,18,bueno,0
62489,24,M,19082.94,5089.37,16,bueno,0
62490,43,F,51670.86,11065.41,10,bueno,0
62491,41,F,34291.01,14283.48,17,bueno,0
62492,30,F,71048.68,8024.97,16,bueno,0
62493,58,M,53601.3,22987.03,11,bueno,0
62494,23,F,69258.03,17902.81,29,bueno,0
62495,38,F,57338.75,9476.12,15,bueno,0
62496,24,M,89907.6,6697.96,14,bueno,0
62497,35,M,42737.94,13474.85,10,bueno,0
62498,32,M,21531.95,12050.61,19,bueno,0
62499,25,M,24818.76,10034.65,9,bueno,0
62500,69,M,66743.91,8633.89,14,malo,0
62501,33,M,48639.13,10428.15,11,bueno,0
62502,66,F,51972.79,1123.16,18,bueno,0
62503,20,M,66416.42,10333.2,10,bueno,0
62504,62,M,71833.16,8234.7,11,malo,0
62505,26,M,19164.13,14131.02,12,malo,0
62506,69,F,20306.09,9570.39,16,malo,0
62507,64,F,45258.61,12847.36,14,bueno,0
62508,43,M,40809.48,11215.06,21,bueno,0
62509,43,F,41389.83,14030.32,13,malo,0
62510,47,F,57712.1,19197.42,18,malo,0
62511,44,F,30244.61,11407.28,13,bueno,0
62512,33,M,57792.04,15222.81,14,bueno,0
62513,65,M,56666.2,14314.34,16,bueno,0
62514,68,F,8513.74,10249.99,23,malo,0
62515,21,M,34129.23,15165.15,21,malo,0
62516,68,M,14979.87,12876.42,12,bueno,0
62517,36,M,32609.94,5404.3,13,bueno,0
62518,51,M,59743.89,13767.36,18,malo,0
62519,23,F,29663.32,8273.11,18,malo,0
62520,62,M,53250.58,16952.53,7,bueno,0
62521,32,F,44648.63,8656.63,16,bueno,0
62522,27,M,25746.56,7798.25,12,bueno,0
62523,71,F,48161.23,6772.28,17,bueno,0
62524,59,M,38962.54,14173.48,14,malo,0
62525,53,M,52377.54,8884.52,12,bueno,0
62526,63,M,22980.79,14317.75,15,bueno,0
62527,57,F,48196.12,905.91,8,bueno,0
62528,23,F,54677.32,12303.11,15,bueno,0
62529,61,M,91424.83,11198.15,13,bueno,0
62530,57,M,30204.8,3110.78,8,malo,1
62531,23,M,43844.66,5944.06,10,malo,1
62532,32,M,98265.93,9378.97,14,malo,0
62533,46,M,56068.51,13130.06,15,bueno,0
62534,42,F,22679.76,9962.65,15,bueno,0
62535,36,M,5587.79,6001.35,15,bueno,0
62536,31,F,56451.82,9616.01,14,bueno,0
62537,20,M,38824.12,7971.71,18,bueno,0
62538,67,F,36498.64,22396.7,16,bueno,0
62539,59,M,60524.1,11139.98,14,bueno,0
62540,63,F,34615.97,16280.54,14,malo,0
62541,31,M,50631.4,5072.26,16,bueno,0
62542,71,M,69889.82,7634.76,15,bueno,0
62543,56,F,54432.07,13186.42,19,malo,0
62544,56,F,76368.09,7820.57,15,bueno,0
62545,38,M,30687.69,9863.24,17,malo,0
62546,71,M,41069.51,17663.99,13,bueno,0
62547,72,F,59066.14,9265.99,19,bueno,0
62548,28,M,37404.41,7476.43,16,bueno,0
62549,67,F,58263.21,15363.55,15,bueno,0
62550,27,F,57851.47,8011.97,17,bueno,0
62551,32,M,77336.53,17467.99,19,malo,0
62552,47,F,74153.77,13706.28,19,bueno,0
62553,61,M,69783.84,16468.94,17,bueno,0
62554,72,F,33644.4,14029.56,23,bueno,0
62555,34,F,77810.69,4032.01,16,bueno,0
62556,71,M,39648.76,12542.06,19,bueno,0
62557,73,F,58149.48,27198.38,14,bueno,0
62558,46,F,103120.22,19702.39,12,malo,0
62559,34,M,69934.24,24579.03,12,bueno,0
62560,50,F,53913.78,7756.46,16,bueno,0
62561,55,F,4630.27,15045.44,15,bueno,0
62562,38,M,87178.88,16056.78,12,malo,0
62563,64,F,76865.72,10304.01,24,malo,0
62564,68,F,39672.36,17199.16,16,malo,0
62565,31,F,54068.19,7974.96,14,bueno,0
62566,27,M,39072.4,3807.13,12,bueno,0
62567,59,F,52693.11,10481.05,15,bueno,0
62568,40,M,61834.42,16566.7,14,bueno,0
62569,56,F,69468.43,5194.72,14,malo,1
62570,56,M,42617.91,13004.43,20,bueno,0
62571,31,F,74111.49,-2250.9,16,bueno,0
62572,64,M,24339.12,11040.86,13,malo,0
62573,39,M,45340.15,16811.66,13,bueno,0
62574,69,F,42481.2,14940.89,11,bueno,0
62575,58,M,27677.99,4741.01,18,malo,1
62576,45,M,59533.93,13792.37,16,bueno,0
62577,64,M,36448.36,18576.65,13,bueno,0
62578,26,F,43757.7,12905.8,17,bueno,0
62579,40,F,37664.8,9187.89,15,malo,0
62580,24,M,47762.16,18343.35,11,bueno,0
62581,41,M,38887.42,15397.01,15,bueno,0
62582,60,M,26630.51,13104.45,17,bueno,0
62583,54,F,77254.64,15441.03,19,bueno,0
62584,26,F,77245.28,7622.54,16,bueno,0
62585,55,F,62437.22,15129.54,14,bueno,0
62586,24,M,89199.94,5277.26,16,malo,1
62587,40,F,74376.05,4854.38,17,malo,1
62588,42,M,66604.44,11221.02,18,bueno,0
62589,72,M,32293.45,12175.39,13,bueno,0
62590,63,F,26169.55,10034.54,6,malo,0
62591,68,M,52167.58,9096.57,13,bueno,0
62592,39,M,52742.14,10798.62,25,bueno,0
62593,71,F,12822.73,9709.14,20,bueno,0
62594,60,M,35027.9,9284.47,14,bueno,0
62595,24,M,62422.51,14719.9,16,bueno,0
62596,23,F,22477.65,-2553.83,15,bueno,0
62597,53,M,65512.7,7463.11,11,malo,1
62598,63,M,42440.15,16503.5,14,bueno,0
62599,39,F,50458.85,6733.26,12,malo,1
62600,52,M,36791.36,11263.32,9,bueno,0
62601,66,M,62536.11,13994.99,15,malo,0
62602,64,M,68111.22,11764.87,17,bueno,0
62603,50,F,48541.47,15277.26,24,bueno,0
62604,38,M,61662.76,6834.17,15,malo,1
62605,28,M,42988.66,13343.1,16,malo,0
62606,30,F,91993.67,15378.65,18,bueno,0
62607,73,M,38026.08,10642.02,22,malo,0
62608,20,F,53399.46,6876.0,17,bueno,0
62609,30,F,68323.05,12648.14,19,bueno,0
62610,67,M,67440.08,9819.01,15,bueno,0
62611,73,M,16294.77,8323.96,17,bueno,0
62612,58,F,47108.21,11394.3,15,bueno,0
62613,74,F,53892.24,8637.28,13,bueno,0
62614,51,F,30690.69,8225.93,15,bueno,0
62615,45,M,38093.41,14512.25,9,bueno,0
62616,57,F,78230.5,12313.78,19,malo,0
62617,51,M,31304.4,12826.46,10,bueno,0
62618,49,F,21125.29,14431.77,11,bueno,0
62619,40,M,91976.5,8643.37,8,bueno,0
62620,41,F,61601.88,9150.2,16,bueno,0
62621,18,F,35301.63,12156.82,15,bueno,0
62622,41,F,78279.23,12776.3,14,bueno,0
62623,20,M,47043.57,6143.95,19,bueno,0
62624,34,M,54051.36,11727.9,6,malo,0
62625,24,F,36030.57,8741.84,16,bueno,0
62626,27,F,103204.11,8341.31,15,bueno,0
62627,36,F,80711.9,9390.69,15,malo,0
62628,41,M,32292.37,8971.0,10,malo,0
62629,26,M,46490.74,11239.81,17,bueno,0
62630,67,F,51512.53,3386.52,16,malo,1
62631,32,M,27782.06,12137.48,8,malo,0
62632,66,F,36581.82,8072.77,18,bueno,0
62633,73,F,44519.54,14429.74,7,malo,0
62634,39,M,58916.22,7771.79,10,bueno,0
62635,34,M,26223.44,15730.53,16,bueno,0
62636,36,F,27588.9,13085.65,17,bueno,0
62637,26,M,32522.53,19536.19,14,bueno,0
62638,74,F,67978.2,10148.48,13,bueno,0
62639,55,F,26281.8,9850.86,18,malo,0
62640,36,M,67907.51,19230.39,20,bueno,0
62641,25,M,-6291.13,8107.59,12,bueno,0
62642,23,M,46513.39,17865.0,7,bueno,0
62643,66,F,-345.42,10990.19,16,malo,0
62644,55,F,45766.67,4509.92,18,bueno,0
62645,62,F,59942.73,13514.6,15,bueno,0
62646,38,M,45307.36,9919.35,18,malo,0
62647,73,M,55185.37,11905.51,14,bueno,0
62648,46,F,38697.56,2652.19,13,bueno,0
62649,51,F,59237.99,17436.72,14,malo,0
62650,29,M,59662.84,11574.98,10,malo,0
62651,56,M,36997.46,9908.97,19,bueno,0
62652,49,M,67871.24,15887.41,15,bueno,0
62653,23,M,52037.32,4121.44,22,malo,1
62654,34,M,50318.08,5732.03,12,bueno,0
62655,49,M,57176.08,11416.9,10,bueno,0
62656,25,M,59697.7,4691.58,15,bueno,0
62657,55,F,52273.4,7354.45,13,malo,1
62658,46,F,63563.02,18895.28,10,malo,0
62659,48,F,79198.59,18242.59,13,bueno,0
62660,36,F,43390.2,13557.88,19,malo,0
62661,70,F,29663.35,12177.92,22,bueno,0
62662,72,F,74766.65,-1069.84,14,bueno,0
62663,26,M,40902.59,11904.41,17,malo,0
62664,69,M,68584.65,9660.71,16,bueno,0
62665,45,M,80653.04,8131.35,14,malo,0
62666,65,F,68595.1,11773.28,16,bueno,0
62667,67,F,48528.49,7838.96,20,bueno,0
62668,68,F,37978.95,12860.41,13,bueno,0
62669,56,F,78711.64,6827.82,14,bueno,0
62670,57,F,66334.06,16819.72,10,malo,0
62671,70,M,40265.09,13821.34,12,malo,0
62672,48,F,88241.55,9469.95,20,bueno,0
62673,36,M,19115.57,10292.56,10,bueno,0
62674,50,M,39786.99,15121.34,15,bueno,0
62675,43,M,65910.59,14842.88,14,bueno,0
62676,62,F,39828.82,6605.06,14,bueno,0
62677,18,M,37851.01,8513.51,22,bueno,0
62678,28,M,63963.19,17010.26,17,bueno,0
62679,19,M,30703.61,12297.34,16,malo,0
62680,70,F,56543.06,2527.41,14,bueno,0
62681,52,M,29380.05,12103.98,15,bueno,0
62682,30,F,44061.6,17689.47,17,bueno,0
62683,56,M,53434.33,13079.62,17,bueno,0
62684,51,F,60186.5,13071.8,21,bueno,0
62685,51,M,25827.05,14238.97,23,bueno,0
62686,52,M,31726.41,17753.21,9,bueno,0
62687,49,M,51493.2,17022.26,16,bueno,0
62688,62,F,43201.07,9616.34,19,bueno,0
62689,29,M,81892.55,14459.75,10,bueno,0
62690,50,F,70170.84,9267.74,16,bueno,0
62691,35,F,56608.74,15217.98,17,bueno,0
62692,22,F,41529.6,17386.52,14,malo,0
62693,36,F,60639.59,8127.57,14,bueno,0
62694,48,M,68937.62,11342.46,10,bueno,0
62695,44,M,55373.27,11539.3,21,bueno,0
62696,59,M,48925.8,9248.3,18,bueno,0
62697,55,F,71966.58,12477.22,13,bueno,0
62698,67,M,41466.27,4807.66,13,bueno,0
62699,32,M,41225.2,16785.58,14,bueno,0
62700,63,F,60316.19,17599.34,17,bueno,0
62701,73,F,54791.41,13092.76,15,bueno,0
62702,65,M,59857.09,6484.66,20,malo,1
62703,21,M,25774.21,19418.26,16,bueno,0
62704,36,M,42989.96,4216.96,20,bueno,0
62705,38,M,58166.11,10605.24,13,bueno,0
62706,57,M,60754.33,11960.69,14,bueno,0
62707,74,M,73249.22,9206.5,18,malo,0
62708,18,F,57570.62,7822.98,12,bueno,0
62709,37,F,63006.11,13558.87,13,bueno,0
62710,39,M,23796.63,13088.83,16,bueno,0
62711,71,M,32312.57,21365.81,14,bueno,0
62712,30,M,67485.7,16601.82,15,bueno,0
62713,58,M,63436.6,13671.61,15,bueno,0
62714,18,F,20016.75,12888.21,13,bueno,0
62715,32,M,36669.02,21788.61,15,bueno,0
62716,32,F,75029.13,16590.27,13,bueno,0
62717,31,F,63518.78,11880.35,15,bueno,0
62718,22,F,45273.69,12014.4,7,bueno,0
62719,66,M,58359.25,4088.03,22,bueno,0
62720,23,M,51886.05,10852.48,18,bueno,0
62721,58,M,39652.4,13190.09,13,bueno,0
62722,48,F,37462.68,11508.57,14,bueno,0
62723,69,F,83824.2,16484.15,13,bueno,0
62724,43,F,38389.84,15276.65,14,bueno,0
62725,42,F,54147.68,8933.4,15,bueno,0
62726,68,M,14030.84,7271.95,20,bueno,0
62727,72,M,99366.07,13363.81,21,bueno,0
62728,70,M,89936.62,15654.6,17,bueno,0
62729,66,F,33236.52,13699.38,19,bueno,0
62730,56,M,72390.1,20505.85,10,bueno,0
62731,57,M,74217.33,22149.92,15,bueno,0
62732,32,F,39628.24,21629.12,13,bueno,0
62733,23,M,64205.15,8704.43,11,bueno,0
62734,18,F,24861.26,5865.91,15,bueno,0
62735,58,F,52035.95,8255.04,10,malo,0
62736,24,M,61650.24,5726.51,20,bueno,0
62737,71,F,55473.71,13645.49,15,bueno,0
62738,69,F,54254.18,15777.17,17,malo,0
62739,68,F,41693.88,17992.43,13,bueno,0
62740,21,M,54834.52,18593.43,23,malo,0
62741,18,M,63030.67,12992.08,23,malo,0
62742,58,M,23161.5,13313.42,9,bueno,0
62743,19,F,50248.07,10256.86,18,bueno,0
62744,65,F,67979.48,17251.08,16,bueno,0
62745,51,M,98287.19,11236.43,13,bueno,0
62746,52,F,97373.29,8635.27,14,bueno,0
62747,63,F,39657.71,7710.84,12,malo,1
62748,30,M,59395.4,12636.99,15,bueno,0
62749,34,F,57771.64,17878.65,14,bueno,0
62750,27,F,8797.59,14285.55,17,bueno,0
62751,20,M,35649.76,11969.26,21,malo,0
62752,21,F,21663.54,17396.44,17,malo,0
62753,42,F,44703.48,10157.96,24,bueno,0
62754,54,F,51803.97,4826.9,13,bueno,0
62755,60,F,43223.67,6539.0,20,malo,1
62756,55,M,48534.16,8347.91,14,bueno,0
62757,46,M,39018.58,7869.47,16,malo,1
62758,18,F,53602.03,15112.46,14,bueno,0
62759,68,M,48599.62,8497.9,18,bueno,0
62760,47,M,28577.15,2301.72,17,bueno,0
62761,56,F,99544.98,10628.21,17,bueno,0
62762,72,F,56536.37,10161.24,13,bueno,0
62763,27,F,68298.08,12033.01,17,malo,0
62764,46,F,33858.83,2097.82,15,bueno,0
62765,61,M,41458.7,12514.13,10,bueno,0
62766,49,M,44250.81,9901.73,14,bueno,0
62767,61,M,73648.5,20306.0,18,bueno,0
62768,18,F,36103.74,12434.46,15,bueno,0
62769,58,F,38557.46,7700.66,10,bueno,0
62770,34,M,22259.11,1175.29,14,bueno,0
62771,72,F,71719.22,18638.72,16,bueno,0
62772,29,M,17787.0,19363.09,19,malo,0
62773,19,M,6453.49,12232.34,14,bueno,0
62774,26,M,57797.99,18663.32,21,bueno,0
62775,29,F,33463.08,11769.32,15,bueno,0
62776,42,M,61374.2,18846.15,19,bueno,0
62777,74,F,51816.32,12659.93,15,malo,0
62778,53,F,27123.19,11926.58,15,bueno,0
62779,71,M,37675.94,15086.15,13,bueno,0
62780,61,F,33287.56,13424.49,13,bueno,0
62781,67,M,35053.65,7908.66,9,bueno,0
62782,52,M,18488.19,13955.83,15,bueno,0
62783,39,F,43545.47,13764.23,15,bueno,0
62784,50,F,64259.58,13821.02,17,bueno,0
62785,72,M,95935.3,19494.91,12,bueno,0
62786,67,M,42604.75,9977.61,10,bueno,0
62787,73,F,50649.2,13046.44,10,malo,0
62788,38,M,40956.29,11173.22,12,bueno,0
62789,72,M,37343.83,12493.04,17,bueno,0
62790,57,M,36233.79,12513.59,9,bueno,0
62791,68,M,51368.96,17269.34,20,bueno,0
62792,39,M,73871.82,15004.78,17,bueno,0
62793,45,F,53036.33,9054.63,14,bueno,0
62794,74,F,46531.02,9611.3,16,bueno,0
62795,21,M,58802.2,11251.58,21,malo,0
62796,43,F,43534.48,19879.49,19,bueno,0
62797,40,M,47996.86,7161.03,16,bueno,0
62798,65,F,70317.53,12257.28,13,bueno,0
62799,66,F,73602.01,15933.05,10,bueno,0
62800,40,M,38290.85,8770.6,14,malo,0
62801,58,M,66234.22,17671.23,18,bueno,0
62802,25,M,42530.9,10453.09,16,bueno,0
62803,69,M,20473.22,10031.78,15,bueno,0
62804,49,F,69454.76,3385.06,16,bueno,0
62805,68,F,42710.34,9252.8,12,malo,0
62806,56,M,63590.06,12272.19,14,malo,0
62807,61,M,16920.56,3695.45,18,malo,1
62808,18,F,48720.26,3921.42,16,bueno,0
62809,73,F,34455.49,17931.77,18,bueno,0
62810,47,F,78204.99,15162.35,8,bueno,0
62811,45,F,44171.43,6884.32,19,bueno,0
62812,34,M,66658.92,5276.28,23,bueno,0
62813,40,F,57003.23,7461.86,13,bueno,0
62814,55,M,39352.68,10627.0,12,bueno,0
62815,41,M,69004.52,14671.35,17,bueno,0
62816,39,F,48056.66,2660.19,16,bueno,0
